Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,0.8858839575287021,6.444,3.871299411677107,9.46
2,0.7705476930379258,15.192,3.2559796948976154,19.93
3,0.6562851908261819,25.12,2.9268191434160062,25.18
4,0.5603738184780112,34.182,2.5755273571497277,32.93
5,0.48351086253095465,41.928,2.1943102667603314,42.3
6,0.4220763572951412,48.058,2.010040201718294,45.68
7,0.38479252635975325,53.32,1.821457893033571,50.21
8,0.34207278657752227,57.89,1.6825415107268322,53.25
9,0.30561812850825315,62.338,1.4988143776036515,57.43
10,0.26790196633399904,66.674,1.4031584579733354,60.36
11,0.23178288393923083,71.086,1.233823580832421,65.11
12,0.19058827320328148,76.3,1.135389753534824,67.41
13,0.15320985289790745,80.846,1.0629735407950003,69.81
14,0.11895779179185248,85.324,1.0061629693719405,71.72
15,0.09708532866309671,88.13,0.9798958890045746,72.07
16,0.3539382670541554,54.4,1.8672535389284544,48.91
17,0.31954398393021216,60.242,1.6794859638696984,54.3
18,0.3032060303651463,62.404,1.5679708538176138,56.33
19,0.29558702137159265,64.096,1.6267003394380402,56.13
20,0.28541029094125303,65.496,1.509364612494843,58.15
21,0.2773189157476206,66.878,1.589944851549366,56.01
22,0.26893804445291114,68.202,1.5573055925248545,57.6
23,0.25550331011452637,69.552,1.4968185153188585,59.28
24,0.23935946448684653,70.684,1.4575773960427394,60.91
25,0.22949747600213952,72.244,1.6032357170611997,57.62
26,0.2186352017590457,73.71,1.3943218385116964,61.08
27,0.21086241293441305,74.994,1.3703289665753329,61.39
28,0.19798823756635037,76.578,1.289000543612468,64.32
29,0.17918380904380624,78.494,1.3411895708192754,63.33
30,0.17343839842949987,80.364,1.2759952009478701,65.47
31,0.147438921815599,82.914,1.1822507879402064,67.15
32,0.12926469213517425,85.034,1.1939753037464769,67.65
33,0.1112939537791035,87.1,1.1781323046623906,68.64
34,0.09246820992673449,89.806,1.1325574072101448,69.49
35,0.06413041769772235,93.004,1.0746524462217018,71.23
36,0.043142387819717,95.166,1.0156516953359676,72.43
37,0.02656771917172405,97.418,0.9557873712310309,74.93
38,0.016569300214081165,98.746,0.8941935474359537,76.23
39,0.009659671589084293,99.382,0.8650920391082764,77.03
40,0.006702551029889327,99.674,0.8650012891503829,76.98
41,0.004974837052871657,99.802,0.8499844972091385,77.75
42,0.004264484576480773,99.88,0.8511227210865745,77.65
43,0.003688196596853873,99.91,0.8358300207536432,78.02
44,0.003579675417650691,99.924,0.8382203699667242,77.84
45,0.003612506741662617,99.928,0.8377749308755126,77.87
46,0.3085344747814071,59.866,1.7491375705863856,53.89
47,0.261974459109099,66.814,1.5567339190953895,58.03
48,0.2545244475764692,69.496,1.6560806699945956,56.5
49,0.24160134716107107,71.068,1.715270507184765,54.97
50,0.24019669632777532,71.708,1.4424714845947073,59.99
51,0.23167171899010153,72.574,1.5577562851241873,58.09
52,0.2217199037142117,73.34,1.4739745960959905,60.55
53,0.22043595030484603,73.506,1.57830763014057,58.7
54,0.21909330476580374,73.926,1.4437361857559108,61.06
55,0.2179402059606274,74.478,1.5081211947187592,59.39
56,0.21038546174993294,74.868,1.478690514081641,60.13
57,0.20571616177668656,75.338,1.6165472163429744,57.67
58,0.2059522211704108,75.564,1.6113238621361647,58.39
59,0.1994560089562555,76.554,1.4730231550675403,60.69
60,0.19437447258883425,76.902,1.446097986607612,60.62
61,0.1905933937148365,77.122,1.4804944645000409,60.9
62,0.19062902082872513,77.588,1.5173073146916642,60.13
63,0.18624889317071042,78.434,1.4149375007122378,62.41
64,0.17378431573853165,78.83,1.4601365629630754,61.47
65,0.17577073633518364,79.704,1.408342645138125,62.19
66,0.17175863420262055,80.372,1.397969685023344,62.89
67,0.16612682188563335,80.776,1.344120417214647,64.36
68,0.1579051709083645,81.59,1.3437263052674788,63.59
69,0.1512334424516429,82.768,1.4442545756509033,62.36
70,0.14518544215070622,83.178,1.3544740812687934,64.22
71,0.14262730843575713,83.964,1.3647861624065833,63.79
72,0.1373259917549465,84.586,1.3278842681570897,64.93
73,0.12372404862852658,85.8,1.321813278560397,65.21
74,0.11782942975268644,86.744,1.2501909800722628,66.78
75,0.10952534356995312,88.114,1.2490242968631695,66.9
76,0.10273191241352149,88.692,1.2258044835887378,67.97
77,0.09832613478841075,89.524,1.3308672754070427,66.0
78,0.08743693224152031,90.84,1.3349602569507648,65.48
79,0.07872656243079154,91.776,1.2855301340924035,66.95
80,0.06361418078317667,92.896,1.2043284630473656,68.66
81,0.05487648936946069,94.42,1.156061802483812,70.11
82,0.04985294908361362,94.86,1.1330218549016156,70.58
83,0.042357217987327625,95.786,1.1490527217901205,70.99
84,0.031422049893290185,97.044,1.0864988180655468,71.96
85,0.021936657226375302,98.044,0.9951724538320228,74.06
86,0.01593784724964815,98.638,1.0071122465254385,74.55
87,0.011344151080721784,99.258,0.9255860138543045,75.99
88,0.007972556726097146,99.53,0.8773313296746604,76.89
89,0.005769571694342986,99.714,0.8668081413341474,77.62
90,0.004894779644944631,99.832,0.8505308364011064,77.62
91,0.0037423168354289,99.886,0.815742617166495,78.72
92,0.0033771507251445596,99.92,0.8161512866050382,78.29
93,0.002947553306284463,99.91,0.8195012562637087,78.57
94,0.002710600179927352,99.932,0.8108552158633365,78.55
95,0.0026925935402817435,99.948,0.8089998198460929,78.9
96,0.0025167299953796672,99.948,0.8033416591867616,78.99
97,0.0024993242993665015,99.952,0.7938675103308279,79.24
98,0.002243989653399457,99.964,0.8024344602717629,79.19
99,0.002255789801011534,99.954,0.796708269587046,79.44
100,0.0021190507518475316,99.962,0.8003664661811877,79.35
